source_id,ra,dec,phot_g_mean_mag,parallax,pmra,pmdec
34361129088,45.00432028915398,0.021047763781174733,17.571619,3.235017271512856,29.518344127131527,19.231654938806578
2821794351744,45.124152453120615,0.13677852527701542,18.006899,,,
3332894779520,45.05816837835962,0.12740200940467927,12.511697,1.7728032801093985,6.436306603250439,-12.96689477029229
3470333738112,45.07550473214164,0.15231614381156836,20.571114,0.36632089051468614,-1.0723705332886277,-3.191010658175275
5291399871104,44.92568847333067,0.1497236990398191,18.739752,0.4596270212901985,1.6518871346364072,-2.939053151231658
6219112811008,44.946848387382055,0.18143162054895665,18.956064,0.24356026534550757,-1.6155843739948255,-11.630459943189177
6219113071360,44.93848719710849,0.18545694686025768,20.449587,0.8014638446887916,-1.4199077806929314,-4.852492226483029
8761733723008,45.0012715626452,0.29211403096065724,20.469542,0.7367606913158391,-4.924951572695783,0.3438649277193049
9247064872192,45.18324918948634,0.19999199752523317,19.375763,0.6967369082880345,6.8707699694798325,-4.443457461526621
9414568351232,45.20294106178244,0.20605739081442495,20.072811,-0.24028548470444844,3.9834497349086258,-2.3951842072165452
13778255268992,45.14235484909959,0.27792474023754354,16.716763,0.9184220468286913,16.474018971354713,-18.854091589976495
14809047427968,45.04558442972047,0.3220758546019499,19.977081,1.2039995923292375,3.440916622405435,-6.873261679948762
15736760367616,45.13718658525417,0.3385605887710074,18.349968,1.283017234979264,-1.1318513571364899,-14.677026800415566
17390323414400,45.144349409490744,0.4131447507463436,15.190617,2.0039088583629034,14.582461380949177,-7.096857764030728
17665201300224,44.8141899740521,0.16762451103196072,16.321474,1.0596956570536238,11.27915403102303,-3.6522189758920405
18558554531072,44.87542075361269,0.23525997911714985,21.34613,,,
23746874987008,44.739484058859006,0.3317775341614167,16.538525,0.7207441441574248,4.223173081104964,-5.035007438599023
24124832108544,44.722949238326194,0.36015885074475507,16.699455,1.7131847550774801,27.627084721669327,-7.118267254760628
24193551067008,44.82185804277247,0.3025260605541471,20.157434,0.8267372914012823,23.08911650503029,-12.566941360390324
24464133908608,44.801907955494144,0.3204191026992032,19.20783,0.5219423151713508,10.636343906531295,-1.6108089241196686
25357487115136,44.771892234809975,0.35435030084974983,18.475216,0.3108857361064729,7.174008200332742,-5.262749126360887
27384711937024,45.045474308510556,0.3926574228057183,19.578989,0.7521138119801235,-1.1186451317281885,-0.2774294833347533
27522150631936,44.96661623415398,0.3532839600610244,16.394306,0.8291090688758901,1.1962549649563665,-8.236606051578141
29686814164736,45.05298073945427,0.4199229388056383,17.197649,1.5347549486472492,7.52144360100133,-5.9779048461812145
31271657872128,44.89681088392313,0.4341823258164204,18.433186,-0.3844627328625372,8.325547675087947,-6.414320625275666
31473520563712,44.983426094348495,0.4355184547658012,20.666912,-1.9415728287523244,1.8073020624911207,-3.029255373560237
32405528405504,44.87004025118509,0.4752854638091875,19.363346,0.35241004506649953,9.085813403187906,3.753006628391167
34325380327808,44.97417927622358,0.5373747473210772,20.538923,0.6790710335221594,8.48153873273236,-9.38189195734709
35016869161600,44.981913891998026,0.5719476658718482,15.985419,0.6988650512193837,2.8388154408113797,-1.3353577485235664
35291747103360,45.35522557380842,0.3202873384878525,14.024188,3.0372892812416117,-2.755514053271296,-35.98145293873177
35532264698496,45.31523922099288,0.34135541886379295,20.066301,0.29763687617092316,0.41847251085507176,-15.13304342326914
37211596667520,45.32704849802973,0.4200970544124278,19.220217,0.00015007635628272106,1.7435026340332842,-1.440639305541116
41064183148160,45.194271260851814,0.4521825689637209,14.157319,1.5805842165270054,-7.9426887607229775,-3.9025410164396024
41888816866304,45.351115801831824,0.4734134932925721,16.459179,11.02852375506386,62.067771635041794,-7.73339409519615
42674796943616,45.36248700449427,0.5277227398875889,20.950138,,,
43641163519872,45.363191274180146,0.5515638998893312,14.029673,0.9531847717355759,-2.5527066917837606,-9.999775411646466
44397077761408,45.534889949235634,0.4919577046434363,20.580498,2.253251426952147,0.17136472431091482,-0.5348335789217394
44461501470208,45.51061722016721,0.5064337920213203,19.628525,0.742267206453694,1.243149846192626,-4.036220596825881
46974058156160,45.67689154328966,0.6029068191427704,16.023127,1.7609455410108563,20.993285642960487,10.382061153878507
49413599559424,45.47303547138657,0.6217621260566285,14.710934,1.1900913408760587,2.2421612566752165,4.414514080601103
50856708135680,45.49852500868259,0.6251737366251942,20.538124,2.652054965138197,-8.723228197736006,-14.974130383015138
52845277837824,45.16665136195774,0.46396463516334824,18.535498,3.338922167835417,46.41365906402672,-24.033225218520666
52913997318528,45.19145977883703,0.4745424978592767,18.968246,0.38284421399941443,2.5199290764136695,-6.424986502167533
53360673927040,45.231432268775,0.5047126086430508,20.444653,-0.3212725276695184,-0.5394618482661626,-3.8814285563790185
53395033666048,45.21453769120095,0.5070995444640395,16.68364,2.491499147766901,16.121919274170462,-7.9008284641695115
54494545303808,45.16244416054666,0.5450287806155785,19.591305,-0.187499063221162,8.943590775535345,-17.156716360583946
54666344000384,45.19892524987792,0.5625691196328406,19.104795,0.7797361297540666,1.4560618234471017,-1.6671410079455986
56148108476032,45.20739948912418,0.575796423082604,21.499378,,,
56246891975424,45.25103212358401,0.5981737210311349,19.4025,0.772856660122346,7.6455438023398665,-9.637350167415493
56453050406784,45.19350543082776,0.6009606406010118,20.298649,0.3386595165072279,-1.202495875945735,-1.64326191247691
56934087707648,45.26035139177146,0.6365121030695816,20.933372,6.325635196165225,55.10866479733184,-19.233338679306335
58759448371200,45.034081833460675,0.616455317294134,18.026735,0.07814361216004442,6.7206398829150755,-4.397750199134608
58961311536640,45.11003319435078,0.6229982326371747,19.429998,0.5290477767608637,4.877911060903706,-1.9659250679128697
60748017723776,45.104205123758355,0.6609833021424628,16.659084,0.5671342130069104,3.9049395934228257,-0.358755164921169
61263414028544,45.195439806072265,0.7154067347377109,20.225803,1.5761227500210873,17.34160655275963,5.335002540005247
62294205953152,45.419819936514685,0.67148055152579,18.173204,1.8521550919655476,-10.24878063766183,2.42692847491638
63672891158656,45.36675273280469,0.7295940755982436,18.574448,2.086080198270544,-0.745321473236884,-5.383345323865704
64257006109184,45.434433383799835,0.7237055361317353,20.70466,2.9836849581215206,11.583236631071173,-1.792178825433715
66627828480768,45.30505296766807,0.7360934510158884,10.508797,0.5002721991289831,3.3098324377370645,1.5943562628571881
67692980071936,45.246450443956654,0.7666416830383936,21.194754,,,
70471823469568,44.64537315476663,0.3230909871008465,19.64593,-0.5903573494306508,2.131535149991664,-3.2624718078218677
70952859808640,44.70873252004243,0.3568458713182224,20.582176,-0.9477323628847424,0.7629358287621499,-1.6242107132223136
71781788457728,44.5942426884094,0.36478217782565503,19.786621,0.7143192404297031,5.172097667255285,-3.129817138603675
72670847107328,44.73747704728903,0.40194401272328606,20.541878,,,
73254963830400,44.80241690003314,0.43469092092323214,20.565556,1.6678844222147595,-3.621928968942717,-13.315178758635678
73289322404480,44.807676557607955,0.44656700069216937,21.239683,,,
73770359847808,44.697203589455235,0.4399241701406494,20.66699,2.328501236283674,-3.139532414198735,-11.884580071982143
75797582929024,44.59505764275395,0.4716395913639255,18.13029,0.2600664666823137,1.0932271095964134,-4.793152566374195
76111116227456,44.54428038544341,0.4566613138744514,14.9635315,3.373998332747682,16.34769258674436,-14.279292321792857
76832670731520,44.55673684600356,0.49545427917402596,15.716717,1.0858942539206053,-4.86833698352361,-22.931647239041936
76901390208128,44.551151803431424,0.49948683785868886,17.247293,0.27968569014928013,1.1896976707997655,3.3906618512198428
77824807649920,44.6855257515588,0.5233234711713834,19.83241,-0.147888593937805,0.8346025531977426,-1.9099140354315
77966542094592,44.69567277810043,0.5414436246454556,15.3235235,0.41536012315540344,-2.435646433660345,-12.668855283336887
77996606346240,44.68479622776793,0.5404173644996784,20.80496,,,
79096118211968,44.64355671460975,0.5749258976124739,20.430908,0.01240011400265384,7.0519218376579875,-5.794842651978407
79272211815936,44.81520600030307,0.47481819053184804,20.894876,-0.1031646676478098,-0.9105911016452177,-5.933983226055057
81299436795776,44.81696172281117,0.5823310578616244,20.889746,,,
85560044271360,44.701103327541894,0.6271312901170643,16.735523,0.43020982679021735,5.387721166898004,2.6794391919265106
91018947429120,44.58595907878499,0.5952767097645312,20.62623,-0.9287079314921899,0.8996321598357743,1.1289085614206793
91126321888640,44.603798273198855,0.6089024657954462,19.851297,1.5317787997704968,24.44703190084686,-9.36625958521203
91225105644544,44.605846748182806,0.6267921757286403,20.151604,-0.5076370264712705,1.2587459096296594,-1.7681858996431334
92771295090048,44.38058203479839,0.5688391003714492,20.968706,,,
93080531337856,44.46309335142532,0.5924624937907556,19.272394,-0.020050675359387315,5.967261530725093,-0.9176593036702873
94695439072128,44.494245355882995,0.6195274979776074,20.374226,0.6192266783923649,8.433161973119587,7.3605868936867225
96177203428480,44.429330045999336,0.7011631968085118,17.241604,0.7301674811759994,10.426705647190424,0.2997501490002535
97551592960640,44.71163306521175,0.6747353569305051,16.135225,5.625312712285225,40.65179290257656,-42.08778277474846
99505802621312,44.78210933661769,0.7136942801978218,18.707289,1.129797444947381,9.148165097138177,9.116837755801333
100261717555584,44.70984383910734,0.7492194818092528,20.391264,2.7972146787184107,22.295192697269062,-11.370387969443934
102117142754048,44.61269582797505,0.7546491859762368,20.801208,-2.7312683282200796,-1.8859406742880211,-4.331137388963503
102185862861696,44.59067770481069,0.7694026132227367,20.554623,-0.5121837282535117,14.756305438663654,-6.806983107568802
104213087016064,44.68454032324611,0.8162525137554553,19.377075,2.3137125727002696,13.295895007978116,1.8179346852425704
104694123156992,44.6228606291321,0.8240327992146227,18.32565,2.7844028648283596,-1.8348197058646623,-19.602817610898658
106966161301376,44.93840956662271,0.6695594296349987,13.769831,5.583286346426419,-16.769295198647573,-6.822260944504039
110535278643968,44.961962090808896,0.7297860031017209,19.16888,0.43775016859367266,2.787403771512667,-4.40788105040307
110569638383488,44.948753719523665,0.7324809877051988,18.605873,0.6691905795475162,7.3471052008835995,-1.0279397608252225
110677013041792,44.98469909643462,0.7416781189488489,16.193857,0.6165008001486587,15.164574548278853,-22.23204971280685
110677013262336,44.992366930468116,0.748850598189428,21.19865,,,
111669150026240,44.9048769115768,0.7673034301271211,19.127485,0.35251075706799345,4.487446732351785,-4.651660302130409
113387137158016,44.97762469113008,0.8032355936563601,20.457422,-1.3825244520127338,-2.4320633528162823,-4.413165304127598
115757958912000,45.125829276578045,0.8247871581737386,18.140968,-0.1973030070588138,-0.023619569427820557,-1.791192604946313
116483808818560,45.17122490795342,0.8751637665978163,14.852787,1.2119925874277788,-4.562486287205421,-4.61003965682031
119812408068736,45.12432904131771,0.9233724359783942,19.205614,1.2381543933839618,22.836357045589242,-2.873531299389405
121465970946944,45.17571583055592,0.9695116693730798,20.90632,,,
122737281195008,45.19600499623569,0.9932982308067394,8.812779,6.190128919170299,17.735446950013678,-24.867242930032997
122767345592064,45.20419709007426,1.00373316986422,17.679907,2.8762449371623986,-0.39805171859341826,7.279467050437894
125138167496448,44.794046645337126,0.8518354171121412,19.495064,0.030188820978384205,0.8464881806649208,-6.419784598624462
