source_id,ra,dec,phot_g_mean_mag,parallax,pmra,pmdec,teff_gspphot,teff,log_teff,mass_est,log_mass,distance_pc,abs_mag_g,star_class,prob_white_dwarf,prob_neutron_star,prob_black_hole
323565656488576,44.639195730681976,1.0786042093190484,16.813683,0.4715003973759095,2.7179804281017743,-10.78350171781585,4750.799567069634,4750.799567069634,3.676766708223489,0.9,-0.045757490560675115,2120.888986659194,5.181093315463151,sun_like,0.98,0.02,0.0
323668735708032,44.64778016402223,1.0953426980167198,19.12443,0.420765369654596,1.9741689077108664,0.2251300532150938,5111.234377959553,5111.234377959553,3.7085257961813545,0.9,-0.045757490560675115,2376.6214430167925,7.244629943907965,sun_like,0.98,0.02,0.0
323879189593088,44.68377367515672,1.1044521166846508,20.087645,0.9575274681576686,3.724261251481895,-6.341076806015098,8350.537519754773,8350.537519754773,3.921714431693181,2.0,0.3010299956639812,1044.3564631352567,9.993401206144277,hot_star,0.98,0.02,0.0
325803334931712,44.79895169007018,1.083005050704284,14.928532,0.6225741649440178,9.991478810920992,-9.538936128977992,9954.505154305232,9954.505154305232,3.998019675805299,2.0,0.3010299956639812,1606.234335293885,3.8994874736771585,hot_star,0.98,0.02,0.0
326451875404032,44.87732924556626,1.1325970296400527,20.88111,3.0892531071942697,3.2624245644766106,0.6725797850856164,7997.393787499604,7997.393787499604,3.902948480977572,2.0,0.3010299956639812,323.7028386153257,13.330377460825149,hot_star,0.98,0.02,0.0
326967270601856,44.77998325315814,1.1360706635715432,20.015326,-0.438182958205216,1.4290663360757376,-4.256759152347029,8016.111591112044,8016.111591112044,3.903963754314945,2.0,0.3010299956639812,-2282.1517388443617,,hot_star,0.98,0.02,0.0
327349523156096,44.85038715163351,1.165335407105016,17.657043,0.3860125843182665,7.776488301646546,-1.1780398291857024,4544.625733516888,4544.625733516888,3.657498123298107,0.9,-0.045757490560675115,2590.5891171037633,5.590050316246005,sun_like,0.98,0.02,0.0
329887848507520,44.74010286941316,1.1391074429180712,20.331154,-0.9493557739323396,-4.831562631278681,-0.1259491048432556,7165.986783779181,7165.986783779181,3.855276002862039,2.0,0.3010299956639812,-1053.3458872408667,,hot_star,0.98,0.02,0.0
332774066427392,44.89296783392869,1.269803846580926,17.634115,0.180234740255256,8.804098316449771,-7.435319681358955,7514.847688388547,7514.847688388547,3.875920182692358,2.0,0.3010299956639812,5548.319922029228,3.9133075249745417,hot_star,0.98,0.02,0.0
333396836534272,44.805225592009485,1.2721207542929394,17.242334,1.8396740666934053,102.38908472583596,-78.13194712965888,5971.311548840651,5971.311548840651,3.776069730771896,1.2,0.07918124604762482,543.5745483967063,8.566038431419928,sun_like,0.98,0.02,0.0
334870010565888,44.50387368880585,1.1017167383905573,20.582933,-1.0019248708043635,-1.0414117397737193,-1.104113171947205,4427.138125069999,4427.138125069999,3.64612307201723,0.9,-0.045757490560675115,-998.0788272050596,,sun_like,0.98,0.02,0.0
334973089637760,44.54933406127911,1.1186741443290331,18.317366,1.3749968348652992,-4.950066151708384,-16.248254760708708,6009.676042769699,6009.676042769699,3.778851061581855,1.2,0.07918124604762482,727.2744013974144,9.008874492278254,sun_like,0.98,0.02,0.0
335114824032512,44.50573146930362,1.1157556972523734,18.08996,1.8982057403503616,5.742844875483559,9.357314343234714,8910.690214976723,8910.690214976723,3.949911345444952,2.0,0.3010299956639812,526.8132841150427,9.481676412048602,hot_star,0.98,0.02,0.0
335419766379392,44.42596440123709,1.100418364338129,20.329006,2.399064816472784,-14.06448403663062,-10.23222085134257,5456.814472792476,5456.814472792476,3.73693918837868,0.9,-0.045757490560675115,416.82908820706484,12.22921590815137,sun_like,0.98,0.02,0.0
335492781129472,44.45630930214914,1.1125628037701667,15.886522,0.492070476266057,-0.4315228861185517,-7.085254427223641,7921.425482961123,7921.425482961123,3.8988033411448186,2.0,0.3010299956639812,2032.2292196602164,4.346658542916975,hot_star,0.98,0.02,0.0
338615221943552,44.56212543792798,1.252157853694235,18.697601,0.2940444595151618,11.359032983235076,-3.705627472919345,7603.326535177203,7603.326535177203,3.881003642253214,2.0,0.3010299956639812,3400.8462585857264,6.039666003460535,hot_star,0.98,0.02,0.0
339925187377024,44.36684594466637,1.1967021533578466,14.636201,2.088188965626064,16.609819755691035,11.158835144541989,4948.5447399745,4948.5447399745,3.6944775010911153,0.9,-0.045757490560675115,478.8838637025304,6.2350499827031864,sun_like,0.98,0.02,0.0
341432720619904,44.52245173687965,1.2501620299312264,19.9132,2.855448202843782,-22.696728709471017,-18.69857265391663,4753.586323089393,4753.586323089393,3.6770213849191666,0.9,-0.045757490560675115,350.2077183554181,12.191571432864395,sun_like,0.98,0.02,0.0
341711893766272,44.50422758783126,1.2740888468306553,16.390985,0.7965761130841184,12.552777599314258,-9.857962014122904,7154.385478620663,7154.385478620663,3.854572336250147,2.0,0.3010299956639812,1255.372818208522,5.8971213954324675,hot_star,0.98,0.02,0.0
344044062930304,44.70432126506739,1.2889134725243077,20.69112,1.8693740982859888,-1.299037838237361,-3.1907424473902783,6180.34095968413,6180.34095968413,3.791012435092814,1.2,0.07918124604762482,534.938405810207,12.049601104442628,sun_like,0.98,0.02,0.0
344215859296000,44.595350768367744,1.2455604485127452,18.318607,0.1477971234931833,6.057874147619296,-8.215815346360598,5383.926075864019,5383.926075864019,3.731099088165262,0.9,-0.045757490560675115,6766.031546250777,4.166936908345647,sun_like,0.98,0.02,0.0
344666831263872,44.60562902563576,1.297502300329155,20.107244,0.4863431629025685,5.595777333338001,-9.114072549088156,7812.9839894291745,7812.9839894291745,3.8928169343428944,2.0,0.3010299956639812,2056.1613203974143,8.541958074332328,hot_star,0.98,0.02,0.0
344696895644032,44.6549923424407,1.276845599701011,19.969122,-0.141232575875022,-1.1490043465739044,0.913670145171558,9317.1856522226,9317.1856522226,3.969284749232899,2.0,0.3010299956639812,-7080.519446766369,,hot_star,0.98,0.02,0.0
348304668192896,44.59871011883886,1.345595624713811,19.23531,0.903495937869628,7.478043669204713,-8.824178981616154,4890.098641537262,4890.098641537262,3.689317619664161,0.9,-0.045757490560675115,1106.8118384216768,9.014941021536377,sun_like,0.98,0.02,0.0
351225248154368,44.58762000457201,1.43323652455055,20.962008,,,,7763.360233021766,7763.360233021766,3.8900497386281585,2.0,0.3010299956639812,,,hot_star,0.98,0.02,0.0
351362684931840,44.63596603640726,1.429896060931327,21.356424,,,,4406.17876551349,4406.17876551349,3.6440621131736046,0.9,-0.045757490560675115,,,sun_like,0.98,0.02,0.0
352427836561536,44.002984695699766,0.9475669555001373,20.764204,-0.1979318259910726,7.79889967406748,-17.33333229456075,9645.925784739626,9645.925784739626,3.984343916159154,2.0,0.3010299956639812,-5052.244604892916,,hot_star,0.98,0.02,0.0
352668354730368,43.96395905349858,0.9567823312016588,19.361567,1.0076321642477544,9.224331707838424,-5.252220682967415,7401.488876998783,7401.488876998783,3.8693190908153796,2.0,0.3010299956639812,992.425644477663,9.378077109991665,hot_star,0.98,0.02,0.0
355799386540160,44.029717062955,1.077233769851279,20.287657,0.0423685426333279,-0.3903616525019976,0.4681480040093675,3753.0855931328915,3753.0855931328915,3.574388469076397,0.6,-0.22184874961635637,23602.41674240126,3.422874628337592,cool_star,0.98,0.02,0.0
356791524412544,43.89552025144768,1.0135464956331672,20.896082,,,,5706.336836974385,5706.336836974385,3.756357403865336,1.2,0.07918124604762482,,,sun_like,0.98,0.02,0.0
358543869931520,43.94624979990418,1.067128790019369,17.872028,0.1282690441669551,0.4233443095279272,-0.1433631894571413,6765.088503644993,6765.088503644993,3.8302734825882205,1.2,0.07918124604762482,7796.113290580066,3.4126372924127413,hot_star,0.98,0.02,0.0
360639814041472,44.113303942906505,1.0529419467197878,20.84329,,,,5025.1344043061235,5025.1344043061235,3.7011476820662335,0.9,-0.045757490560675115,,,sun_like,0.98,0.02,0.0
360742893257984,44.11701644602459,1.0747031131297708,20.734385,-2.6342739158887847,5.603443282448755,-15.467678470684463,7405.182346846301,7405.182346846301,3.869535757152178,2.0,0.3010299956639812,-379.61124466534733,,hot_star,0.98,0.02,0.0
361739325672448,44.07868306254878,1.089038874888582,19.608797,1.733320816693424,10.213596156592326,2.4090079461369607,7321.3523950162225,7321.3523950162225,3.864591311036979,2.0,0.3010299956639812,576.9272429945506,10.803191764016246,hot_star,0.98,0.02,0.0
363319873945088,44.19294847991593,1.1703104249054233,20.774199,-0.5487881775165852,-2.0191314559811504,-3.498276719382384,8830.923082234513,8830.923082234513,3.9460061020563786,2.0,0.3010299956639812,-1822.1966889397477,,hot_star,0.98,0.02,0.0
363903989373184,44.24669426690362,1.2240389928890694,19.33213,0.5524003894271067,5.377590672786266,-5.907818342750336,7291.127549928666,7291.127549928666,3.8627946957865245,2.0,0.3010299956639812,1810.2811278556446,8.043399880361932,hot_star,0.98,0.02,0.0
363938349660672,44.16934289476899,1.1668354335789637,20.50274,0.3875058919284851,-0.3199776489889052,-18.651883354514577,3758.4486194770634,3758.4486194770634,3.575008617524747,0.6,-0.22184874961635637,2580.6059232372954,8.444131551148104,cool_star,0.98,0.02,0.0
366893286373760,44.05139035081395,1.2307149182899395,21.419321,,,,3680.1319320375674,3680.1319320375674,3.5658633883280935,0.6,-0.22184874961635637,,,cool_star,0.98,0.02,0.0
367138100139136,44.04742688132085,1.2521857516689292,16.822784,2.904290812268572,23.266891552877183,-11.10740771142993,3503.2832527916585,3503.2832527916585,3.544475252976032,0.6,-0.22184874961635637,344.31813638486483,9.13798450476848,cool_star,0.98,0.02,0.0
367958438516096,44.20347025265735,1.269827586528932,18.15687,0.0111842536803404,4.323942593615332,-4.741500349259303,5978.746183006122,5978.746183006122,3.7766101166147212,1.2,0.07918124604762482,89411.41971393162,-1.6000949542712313,sun_like,0.98,0.02,0.0
369367187927936,44.11194842699232,1.331943070249087,19.617819,0.7015252657680734,24.927869341905488,8.203774814991782,8050.209932128245,8050.209932128245,3.905807205979803,2.0,0.3010299956639812,1425.4654091540638,8.848035584847967,hot_star,0.98,0.02,0.0
370088742135936,43.80699252812378,1.1114672108991714,18.30449,0.7654825810090431,1.678970002119595,-0.6524907999456835,6075.095350688923,6075.095350688923,3.7835530987235297,1.2,0.07918124604762482,1306.3654546937187,7.724166562645436,sun_like,0.98,0.02,0.0
370093037645952,43.810221952349,1.1049275764159978,17.14975,1.036439410216244,2.0747941863826997,-1.9692890208711589,7136.760349859513,7136.760349859513,3.8535011135313373,2.0,0.3010299956639812,964.8417361815283,7.227469592555204,hot_star,0.98,0.02,0.0
371364347941376,43.74488977620223,1.153869578552858,20.58648,,,,4017.4418126484056,4017.4418126484056,3.6039495952975558,0.9,-0.045757490560675115,,,sun_like,0.98,0.02,0.0
372704377758592,43.89501160111407,1.2210264317306188,16.120934,0.7905395563515977,4.0721653663806325,-6.6169469122625655,6552.607118060204,6552.607118060204,3.8164141292603335,1.2,0.07918124604762482,1264.9588397765683,5.610552028364662,hot_star,0.98,0.02,0.0
374521148392064,43.739285986886514,1.1828653814396357,18.525196,0.6502289465798392,3.627147755606103,3.93894593773917,4095.852491033375,4095.852491033375,3.6123443074687995,0.9,-0.045757490560675115,1537.9198438641238,7.590527496517762,sun_like,0.98,0.02,0.0
375345782135296,43.63799217077057,1.2118666582932858,19.470366,1.1290054254413378,12.631591255118767,0.3956768842584218,3808.5181761829476,3808.5181761829476,3.5807560326081798,0.6,-0.22184874961635637,885.7353361336519,9.733846144671665,cool_star,0.98,0.02,0.0
375895537935104,43.681888984709325,1.236978625215836,18.04722,-0.0321355779983539,2.94807133688442,-4.259647352352043,5056.838537513069,5056.838537513069,3.7038790870344465,0.9,-0.045757490560675115,-31118.158199962163,,sun_like,0.98,0.02,0.0
377136783985920,43.71724937497928,1.2425005540002758,16.26375,0.9836634086683244,-0.7793892334800772,-7.516943153416816,6196.189172812166,6196.189172812166,3.792124668521367,1.2,0.07918124604762482,1016.6079079365085,6.227982581764692,sun_like,0.98,0.02,0.0
378442454064128,43.9544075203366,1.2379781286897222,16.058659,0.4536399168365627,4.489396463221385,1.8220322586437456,3970.1277022029262,3970.1277022029262,3.598804476402935,0.6,-0.22184874961635637,2204.391551284672,4.342215310763857,cool_star,0.98,0.02,0.0
378648612154752,43.9438548340672,1.2387300938496677,20.352636,0.8247800603790801,13.275181675686916,10.332595375891318,6395.007936419206,6395.007936419206,3.8058410877890165,1.2,0.07918124604762482,1212.4444419041683,9.934326765184208,sun_like,0.98,0.02,0.0
378717331970944,43.9289265995512,1.2514751201796297,19.443651,0.6370824029258874,6.242641613021772,-2.9508145218951145,7685.048903156877,7685.048903156877,3.885646635440657,2.0,0.3010299956639812,1569.6556605666149,8.464629047245637,hot_star,0.98,0.02,0.0
378854770923520,43.98068991536284,1.2560934582727694,19.95526,0.5342579845665653,9.633535740765211,-2.5294649302123298,3795.4761441037163,3795.4761441037163,3.5792662660774934,0.6,-0.22184874961635637,1871.754899107935,8.594015107407369,cool_star,0.98,0.02,0.0
378919196502272,44.00627212924434,1.2636369013688369,20.67894,2.9204979948117384,-4.2530484004393445,1.775130673074047,6163.826509974922,6163.826509974922,3.789850406357072,1.2,0.07918124604762482,342.4073571618604,13.006224561965201,sun_like,0.98,0.02,0.0
381358736621184,44.053875989110615,1.34548498793586,20.795986,,,,7964.2487239876045,7964.2487239876045,3.9011448146110963,2.0,0.3010299956639812,,,hot_star,0.98,0.02,0.0
381633614204288,43.98595270445623,1.3301400747693972,20.741417,1.352787049467941,0.938584991132228,-1.1534699487503628,7173.43768896997,7173.43768896997,3.8557273302227593,2.0,0.3010299956639812,739.2146460843973,11.397564185058375,hot_star,0.98,0.02,0.0
382080290739584,44.02898148425173,1.3504616780588783,17.750635,0.5842217596435841,2.241496157779971,-1.5055224052641187,7076.2376553696495,7076.2376553696495,3.849802410258378,2.0,0.3010299956639812,1711.6787991773353,6.583523642314217,hot_star,0.98,0.02,0.0
382183370232192,44.03036949611241,1.3742676244759422,17.32162,0.3912802864002561,-6.325380786505402,-24.60313418746802,6995.725989755824,6995.725989755824,3.844832790591154,1.2,0.07918124604762482,2555.7127071233544,5.28405983849065,hot_star,0.98,0.02,0.0
382561328780032,44.01969676937521,1.3934983353314825,20.753675,-0.6825986838054828,2.605172619385857,3.885057312777904,7414.8814512997915,7414.8814512997915,3.870104211944589,2.0,0.3010299956639812,-1464.9896399228417,,hot_star,0.98,0.02,0.0
383424615464704,43.924753862111245,1.3447865953093354,20.296804,3.819786548095248,-17.190975486147455,-13.420299439212414,5635.9268120653505,5635.9268120653505,3.750965344742049,1.2,0.07918124604762482,261.7947331372885,13.206999474801439,sun_like,0.98,0.02,0.0
384489767994624,43.868656860616944,1.384219219647944,17.664036,0.059434924028235,10.529942051870226,-5.806768251688713,7101.915721512178,7101.915721512178,3.85137551422026,2.0,0.3010299956639812,16825.124560181866,1.53424455956171,hot_star,0.98,0.02,0.0
384519832273792,43.88125719895623,1.388822602544522,21.220474,,,,8830.346752680685,8830.346752680685,3.945977757917207,2.0,0.3010299956639812,,,hot_star,0.98,0.02,0.0
384554192011648,43.83145294349063,1.3749109746483943,18.749386,1.0971903322003234,-13.438633891999348,-26.501145827446823,8620.930957470848,8620.930957470848,3.935554166968725,2.0,0.3010299956639812,911.4188948371279,8.950795861001552,hot_star,0.98,0.02,0.0
385928583035008,43.89357659348834,1.3887509583907682,20.970184,,,,5755.357366081053,5755.357366081053,3.760072295350425,1.2,0.07918124604762482,,,sun_like,0.98,0.02,0.0
386100380132352,43.93286602303041,1.4112684591758125,20.439644,0.1520969914800752,0.4685310973639527,-0.3045454799638924,5506.956533595801,5506.956533595801,3.7409116486087584,1.2,0.07918124604762482,6574.752007050716,6.350247118373993,sun_like,0.98,0.02,0.0
388952238792832,44.27771118527999,1.3018467483192817,20.463892,1.312790064750125,3.478351648090711,-15.073822462148692,3672.378151176263,3672.378151176263,3.564947394891246,0.6,-0.22184874961635637,761.7364168507315,11.054868406493755,cool_star,0.98,0.02,0.0
391327355560448,44.3945864060043,1.3907262967223617,20.902351,,,,5645.994864127206,5645.994864127206,3.7517404787555995,1.2,0.07918124604762482,,,sun_like,0.98,0.02,0.0
391980191001984,44.25624085922557,1.3180743885426665,17.07015,0.593467257520692,4.393416825190007,1.7053956939278103,6017.548864241049,6017.548864241049,3.779419625558466,1.2,0.07918124604762482,1685.0129258649688,5.93713381636589,sun_like,0.98,0.02,0.0
392663090421248,44.18752808512085,1.3259597450663143,19.59858,-0.5043748811255451,9.928288659625451,-10.252491644117033,5793.988230706246,5793.988230706246,3.7629776086888467,1.2,0.07918124604762482,-1982.6522640628643,,sun_like,0.98,0.02,0.0
394003120348288,44.28098636174792,1.3915496545988917,21.002113,,,,5256.861945572528,5256.861945572528,3.720726571832326,0.9,-0.045757490560675115,,,sun_like,0.98,0.02,0.0
394759034482176,44.26479424064471,1.3981094067266624,18.384113,0.4053680200788053,2.480360898732088,3.4488439602083694,3971.4450720890377,3971.4450720890377,3.5989485603252693,0.6,-0.22184874961635637,2466.894156587872,6.423360418736854,cool_star,0.98,0.02,0.0
396412597243520,44.53199164705712,1.4018065294550672,17.591452,2.983554432877549,32.71895487533576,-28.793908422913976,9551.213869846077,9551.213869846077,3.980058569853364,2.0,0.3010299956639812,335.17069069711255,9.965121828267277,hot_star,0.98,0.02,0.0
396958057739904,44.44157530668852,1.406252084653885,21.324947,,,,5516.45700963992,5516.45700963992,3.7416602380228814,1.2,0.07918124604762482,,,sun_like,0.98,0.02,0.0
397439094089216,44.42545084594613,1.451032508610251,17.541452,1.5601947277594803,7.90252132235914,1.3243322642855018,6097.217774232183,6097.217774232183,3.785131706988181,1.2,0.07918124604762482,640.9456346747507,8.507346029957114,sun_like,0.98,0.02,0.0
